Séminaire RGPD,2020-06-16 14:00:00+02:00,2020-06-16 15:00:00+02:00,Dernière ligne Droite pour le 18/06,None
Point RGPD - Phase 2,2020-05-15 14:00:00+02:00,2020-05-15 15:00:00+02:00,"Déterminer la date du séminaire et les principes, Finaliser le Quizz",None
Orga Tableau,2018-12-13 14:00:00+01:00,2018-12-13 15:00:00+01:00,"But de la réunion : mettre à plat l'organisation pour travailler en collaboration avec Git/Github :)
Seul créneau dispo pour tout le monde
Changement de salle : on se voit en 32 :)",None
Plénière CA EN,2019-11-19 11:00:00+01:00,2019-11-19 13:00:00+01:00,None,None
Echange tableau,2018-01-19 10:00:00+01:00,2018-01-19 11:30:00+01:00,None,Mon bureau
Déjeuner,2018-11-06 12:30:00+01:00,2018-11-06 13:30:00+01:00,None,None
test,2020-02-18 16:45:00+01:00,2020-02-18 17:45:00+01:00,None,None
GT NAO,2020-02-27 17:30:00+01:00,2020-02-27 18:30:00+01:00,None,None
Echange Indicateur (MDE) Foramtion (COmmercial aprt),2018-10-02 13:15:00+02:00,2018-10-02 14:15:00+02:00,None,None
Point candidature JAF,2017-10-20 10:30:00+02:00,2017-10-20 11:00:00+02:00,"Mehdi, 
Je te propose ce créneau pour échanger sur  ta candidature au JAF",None
Pot de départ Erwan,2019-04-04 18:45:00+02:00,2019-04-04 20:00:00+02:00,None,Chez Mezig
[CSE] Réunion Interne,2020-03-27 11:00:00+01:00,2020-03-27 12:00:00+01:00,"Visio CSE vous invite à une réunion Zoom planifiée.

Sujet : Réunion de préparation - Prise de connaissance
Heure : 27 mars 2020 11:00 AM Paris

Participer à la réunion Zoom
https://zoom.us/j/363040668?pwd=M05qeVBDZ2FNNGs5L1Urb3FBR2Ivdz09

ID de réunion : 363 040 668
Mot de passe : 985837

Une seule touche sur l’appareil mobile
+12532158782,,363040668# États-Unis d’Amérique
+13017158592,,363040668# États-Unis d’Amérique

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique
        +1 301 715 8592 États-Unis d’Amérique
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
ID de réunion : 363 040 668
Trouvez votre numéro local : https://zoom.us/u/aYjc2UQf",Visio
Congé,2020-03-09,2020-03-11,None,None
Point orga,2019-11-27 11:30:00+01:00,2019-11-27 12:30:00+01:00,None,None
Rencontre CNT-salariés,2017-04-26 12:30:00+02:00,2017-04-26 14:00:00+02:00,None,None
Retour Hackaton,2017-07-11 10:30:00+02:00,2017-07-11 11:00:00+02:00,"Salut Mehdi, 

est ce que ça te dit qu'on prenne un café début de semaine prochaine? 

N'hésite pas si tu préfères un autre créneau,

A+
AS",None
Tricot,2019-04-18 18:00:00+02:00,2019-04-18 19:00:00+02:00,None,salle commune
Distrib MSE,2019-05-21 17:00:00+02:00,2019-05-21 18:00:00+02:00,None,Foyer
Point principes RGPD,2020-07-10 13:00:00+02:00,2020-07-10 14:00:00+02:00,https://visio.enercoop.org/FutureWellBeingsSpreadNaturally,None
Tableau / Zendesk,2018-05-29 11:00:00+02:00,2018-05-29 12:00:00+02:00,"Bonjour, 
Vu avec Claire, la réunion est décalée à demain même heure même endroit. 
Bonne journée, 
Audrey 
----------------------------------------------

Mehdi, 

Je te propose cette heure pour commencer à échanger sur un possible lien Tableau / Zendesk. 
En attendant, voici quelques liens utiles
 --> https://support.zendesk.com/ 
--> https://developer.zendesk.com/rest_api/docs/core/introduction 

Soukaina a déjà travaillé sur l'API pour relier Zendesk et Coopener. N'hésites pas à me dire si tu souhaites qu'elle participe à cette réunion ou peut être aux suivantes si besoin. 

Bon après-midi
Audrey",None
Dej,2018-10-17 12:30:00+02:00,2018-10-17 14:00:00+02:00,Dehors s'il fait beau?,None
Dej,2019-02-22 12:30:00+01:00,2019-02-22 14:00:00+01:00,None,None
bases de données,2018-10-25 16:00:00+02:00,2018-10-25 17:00:00+02:00,None,None
Impact TURPE 5 sur Récap Collectivités,2017-06-08 14:00:00+02:00,2017-06-08 15:00:00+02:00,"Objet  : 
 - étudier l'impact de la modification TURPE 5 sur les programmes qui réalisent les récaps des collectivités.
 - planifier les interventions",None
[Coopener V2] - recette US - CFA016 - Génération d'un récapitulatif,2017-03-01 16:00:00+01:00,2017-03-01 17:00:00+01:00,"Bonjour,

Je vous invite à cet atelier pour recetter l'US - CFA016 - Génération d'un récapitulatif. 

En effet, la semaine dernière nous avons discuté du contenu du récapitulatif plutôt que de la génération.

Cordialement,

Damien.",S43
Créneau bloqué négo,2019-11-12 14:30:00+01:00,2019-11-12 16:00:00+01:00,None,None
réunion CSE avec les salarié·e·s,2020-05-06 10:55:00+02:00,2020-05-06 12:30:00+02:00,"ID de réunion : 256 735 272 
Mot de passe : 299935",zoom
Gestion de projet : REScoop PLUS,2018-09-05 11:00:00+02:00,2018-09-05 12:00:00+02:00,None,None
Formation Tableau,2018-02-15 09:00:00+01:00,2018-02-15 17:00:00+01:00,None,La Défense
Pot de départ François,2018-10-03 18:00:00+02:00,2018-10-03 21:00:00+02:00,"Bonjour à tou.te.s,

Comme la plupart d’entre vous le savez déjà, je quitte Enercoop prochainement.
Je vous propose de nous retrouver ce soir (désolé pour l’anticipation…) en salle commune, à partir de 18h.

En espérant avoir le plaisir de vous voir ce soir, bonne journée !

François",Salle commune
Point DS /Négo,2020-08-06 11:00:00+02:00,2020-08-06 12:15:00+02:00,None,None
Pôle Numérique - Réunion d'équipe,2016-09-22 11:00:00+02:00,2016-09-22 12:30:00+02:00,"Bonjour à tous,

Le pôle gestion ayant exeptionenelement besoin de la salle Gaïa pour cette date, la réunion se déroulera en salle Hélios.",S21 gaia (au deuxième étage)
Formation BIRT,2016-09-06 16:00:00+02:00,2016-09-06 18:00:00+02:00,None,None
Transfert Bridge à Fenêtre,2019-06-18 17:00:00+02:00,2019-06-18 17:30:00+02:00,None,None
Point Tableau,2018-10-09 11:00:00+02:00,2018-10-09 12:30:00+02:00,"RP09: comment les exploiter
RP12: on en est où?",None
Plénière rému,2020-03-17 09:45:00+01:00,2020-03-17 12:00:00+01:00,None,None
Ptit Déj !!,2019-05-02 10:00:00+02:00,2019-05-02 11:00:00+02:00,None,None
Recette CSO003 - Contenu et template d’un récapitulatif,2017-03-30 16:45:00+02:00,2017-03-30 18:00:00+02:00,"Bonjour,

Je vous invite à cet atelier pour recetter la génération, template et contenu des récaps.

PS. J'étais sure d'avoir deja lancé cette invitation, mais je ne la vois nulle part. Si vous la recevez en doublon, dites moi.

Bonne journée,

Bruna",S41
GT NAO,2020-03-24 14:00:00+01:00,2020-03-24 16:00:00+01:00,None,Visio
Point,2020-05-13 17:30:00+02:00,2020-05-13 18:30:00+02:00,None,None
Point Tableau / Collectivités,2018-04-18 16:00:00+02:00,2018-04-18 17:00:00+02:00,None,None
Présentation Hackathon,2018-01-10 19:00:00+01:00,2018-01-10 22:00:00+01:00,None,None
3ème réunion - Négociation rémunération,2020-06-30 13:30:00+02:00,2020-06-30 15:30:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 30 juin 2020 01:30 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/81880891379?pwd=YjV5YlZXYjNMdU5wcjB6eWRINlpaUT09

ID de réunion : 818 8089 1379
Mot de passe : 360584
Une seule touche sur l’appareil mobile
+13462487799,,81880891379# États-Unis d’Amérique (Houston)
+16699006833,,81880891379# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 7 5678 4048 France
        +33 1 7037 2246 France
ID de réunion : 818 8089 1379
Trouvez votre numéro local : https://us02web.zoom.us/u/kcsQVFWo5l",None
Fichier Récap collectivités,2016-09-14 16:00:00+02:00,2016-09-14 17:30:00+02:00,None,None
facturation au fil de l'eau,2017-09-25 11:30:00+02:00,2017-09-25 12:00:00+02:00,"Bonjour,
Une proposition pour un point autour des dates de prélèvement avec CV2.
Stéphanie",None
Point Hebdo - EnercoopIA/Data,2020-10-26 10:00:00+01:00,2020-10-26 11:00:00+01:00,None,None
ED,2019-12-11 17:30:00+01:00,2019-12-11 18:30:00+01:00,None,None
point video MG ED,2019-11-28 16:30:00+01:00,2019-11-28 16:45:00+01:00,None,table ronde face ascenseur 4ème ét
Point Github - Tableau,2018-11-26 14:00:00+01:00,2018-11-26 15:00:00+01:00,Rdv dans le bureau de Gabriel !,None
1ere réunion - Négociation rémunération,2020-06-02 13:30:00+02:00,2020-06-02 15:30:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 2 juin 2020 01:30 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/87413500501

ID de réunion : 874 1350 0501
Une seule touche sur l’appareil mobile
+16699006833,,87413500501# États-Unis d’Amérique (San Jose)
+12532158782,,87413500501# États-Unis d’Amérique (Tacoma)

Composez un numéro en fonction de votre emplacement
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
ID de réunion : 874 1350 0501
Trouvez votre numéro local : https://us02web.zoom.us/u/keXYM7mvR",None
Congé,2017-11-10 10:00:00+01:00,2017-11-20 11:00:00+01:00,None,None
GT NAO,2020-02-27 17:30:00+01:00,2020-02-27 18:30:00+01:00,None,None
tableau,2018-07-13 14:00:00+02:00,2018-07-13 15:00:00+02:00,None,None
Echange Innovation Mehdi/AS,2017-06-28 10:15:00+02:00,2017-06-28 11:15:00+02:00,"J'espère que ce créneau ira pour toi,
sinon suis dispo le reste de la matinée aussi ! 

A plus tard, 
Anne-Sophie",None
ED,2019-12-04 17:45:00+01:00,2019-12-04 18:45:00+01:00,None,None
ED,2019-12-09 13:00:00+01:00,2019-12-09 14:00:00+01:00,None,None
EnerQUI Mehdi,2020-01-31 10:00:00+01:00,2020-01-31 10:15:00+01:00,None,None
dej gouvernance pôle num,2017-10-25 12:15:00+02:00,2017-10-25 13:30:00+02:00,"Hello,
Une proposition pour poursuivre les discussions sur la gouvernance. Je vous propose qu'on aille à l'éthiopien, il y a de la place et ce sera calme.
Merci de me prévenir si l'un d'entre vous n'est pas dispo.
Stéphanie",None
Point Tableau (hors Tableau Serveur),2018-11-14 16:00:00+01:00,2018-11-14 17:00:00+01:00,None,None
Ptit Déj 4e étage,2018-12-12 09:30:00+01:00,2018-12-12 10:30:00+01:00,"Hello l'équipe !
Je préviens un peu tard mais avec Suzanne (Energie partagée) et Valentine (pôle Energie), on s'est dit que ce serait chouette de renouveler l'expérience de réunir tout le 4e étage pour faire/refaire connaissance, découvrir les nouveaux, discuter,...
Merci de me dire rapidement qui sera là pour qu'on puisse s'organiser.
Si chacun peut ramener soit un jus, soit quelque chose à manger, ce serait top !!",None
Rdv Web Dev,2017-07-20 17:00:00+02:00,2017-07-20 18:00:00+02:00,None,Salle 42
Travail CSE,2020-07-17 14:00:00+02:00,2020-07-17 16:00:00+02:00,None,None
MAJ GLOBALE MDP - Présence Obligatoire,2018-12-20 12:00:00+01:00,2018-12-20 18:00:00+01:00,None,None
Point support tableau,2019-05-15 11:30:00+02:00,2019-05-15 12:00:00+02:00,None,None
Négo Rému - Point modélisation budget,2019-02-04 09:00:00+01:00,2019-02-04 10:30:00+01:00,None,None
Parcours d'intégration - Module 3: L'entreprise Enercoop,2016-11-25 10:00:00+01:00,2016-11-25 12:00:00+01:00,"Bonjour à tous

La réunion ets bien Vendredi , il y a eu un petit bug !
J'espère qu'elle est bien visible dans vos agendas à vendredi?

bonne journée,
claire



Bonjour à tous,

Voici l'invitation pour la formation L'Entreprise Enercoop qui fait partie du parcours d'intégration (il s'agit du Module 3)

L'objectif de la session, présentée par Karen, consiste à rendre lisible le fonctionnement d'Enercoop en interne.
Les sujets abordés seront les suivants: 
- Présentation des pôles, description métiers
- infos pratiques
- infos RH
- existence des DP et rôles
- les bonnes pratiques

Vous avez été invité:
- soit parce que vous avez montré un intérêt pour cette formation à l'issue du mail envoyé par Sylvain en septembre,
- soit parce que vous avez récemment rejoint Enercoop

Merci de bien vouloir me confirmer votre présence pour cette session en répondant à l'invitation avant ce Vendredi 18 Novembre.
Si vous ne pouvez pas vous joindre à cette session, sâchez qu'une autre aura lieu en Janvier.

Je reste à votre disposition si vous avez la moindre question.

Un grand merci!
claire

PS: Pour les nouveaux arrivants, je vous ferai parvenir un mail plus long dans les semaines à venir pour vous présenter le parcours d'intégration",S33 - Helios
point hackaton,2019-10-22 10:00:00+02:00,2019-10-22 10:30:00+02:00,None,None
Congés,2019-03-18,2019-03-23,None,None
Formation à la sécurité /RGPD,2018-12-05 14:00:00+01:00,2018-12-05 15:00:00+01:00,Suite à la mise en place de procédure de conformité à RGPD. Accompagnement pour mise en conformité des scripts.,None
Nouvel évènement,2018-01-31 11:30:00+01:00,2018-01-31 12:00:00+01:00,None,None
Points BDD / Contrat actifs,2018-06-04 15:00:00+02:00,2018-06-04 16:00:00+02:00,None,None
Dej ouf,2019-11-13 13:00:00+01:00,2019-11-13 14:00:00+01:00,None,None
Formation RPS/CSE,2020-09-09 09:30:00+02:00,2020-09-09 12:30:00+02:00,None,None
Congé,2018-04-26,2018-05-01,None,None
Réunion Droit D'Expression Transfo Num (suite et fin),2020-04-21 10:00:00+02:00,2020-04-21 11:00:00+02:00,"https://pad.enercoop.org/p/DroitsDexpression_1

Numerique Enercoop vous invite à une réunion Zoom planifiée.



Sujet : Réunion Droit D'Expression Transfo Num

Heure : 21 avr. 2020 10:00 Paris



Participer à la réunion Zoom

https://zoom.us/j/97533650213



ID de réunion : 975 3365 0213

Une seule touche sur l’appareil mobile

+33170950103,,97533650213# France

+33170950350,,97533650213# France



Composez un numéro en fonction de votre emplacement

        +33 1 7095 0103 France

        +33 1 7095 0350 France

        +33 7 5678 4048 France

        +33 1 7037 2246 France

        +33 1 7037 9729 France

ID de réunion : 975 3365 0213

Trouvez votre numéro local : https://zoom.us/u/aC2HIwBST",None
Dej équipe Num,2018-11-08 10:00:00+01:00,2018-11-08 10:30:00+01:00,None,None
Tableau,2018-01-29 12:00:00+01:00,2018-01-29 12:30:00+01:00,None,None
Suivi zendesk tableau,2018-11-15 10:30:00+01:00,2018-11-15 11:00:00+01:00,None,None
Congés,2017-08-04 16:00:00+02:00,2017-08-18 17:00:00+02:00,None,Ailleurs..
Déj Data science et hackathon,2018-11-09 12:30:00+01:00,2018-11-09 14:00:00+01:00,Un déj pour parler data science et hackathon ? entre autres :),None
dej JAF Mehdi,2017-10-23 13:00:00+02:00,2017-10-23 13:45:00+02:00,None,None
[CSE]RDV Issence,2020-05-06 14:00:00+02:00,2020-05-06 14:30:00+02:00,None,None
Cercle de rémunération Pole Num,2019-11-07 11:00:00+01:00,2019-11-07 12:00:00+01:00,None,None
Vente savons & autres DIY + gaufres,2019-07-02 12:30:00+02:00,2019-07-02 14:00:00+02:00,None,None
Plénière Situation financière,2018-05-23 10:30:00+02:00,2018-05-23 12:00:00+02:00,None,None
Réunion de travail Tableau/Pol'en,2018-01-09 16:00:00+01:00,2018-01-09 17:00:00+01:00,None,None
Réunion branche back-office,2017-04-12 15:00:00+02:00,2017-04-12 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-04-26 15:00:00+02:00,2017-04-26 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-07-05 15:00:00+02:00,2017-07-05 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-05-03 15:00:00+02:00,2017-05-03 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-04-19 15:00:00+02:00,2017-04-19 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-05-17 15:00:00+02:00,2017-05-17 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-04-12 15:00:00+02:00,2017-04-12 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-08-09 15:00:00+02:00,2017-08-09 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-08-16 15:00:00+02:00,2017-08-16 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-05-10 15:00:00+02:00,2017-05-10 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-08-23 15:00:00+02:00,2017-08-23 16:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Réunion branche back-office,2017-06-28 14:00:00+02:00,2017-06-28 15:00:00+02:00,Le sondage à parlé . Cette date est la plus adéquate,None
Droit d'expression Transfo Num,2019-10-08 10:30:00+02:00,2019-10-08 12:00:00+02:00,None,None
Déjeuner d'équipe,2019-01-09 12:30:00+01:00,2019-01-09 13:30:00+01:00,None,None
Point Tableau,2018-10-12 16:00:00+02:00,2018-10-12 17:30:00+02:00,None,None
Repas GT 16h34,2018-10-30 12:00:00+01:00,2018-10-30 14:00:00+01:00,None,None
Echange Salariés & Cercle Rémunération,2019-10-15 12:30:00+02:00,2019-10-15 13:30:00+02:00,None,21 Gaïa
Périmètre,2019-04-10 15:00:00+02:00,2019-04-10 16:00:00+02:00,None,None
RDV médical,2020-05-12 12:00:00+02:00,2020-05-12 13:00:00+02:00,None,None
RDV Perso,2019-07-24 12:45:00+02:00,2019-07-24 13:45:00+02:00,None,None
Formation GIT 1/2,2017-04-19 13:45:00+02:00,2017-04-19 17:30:00+02:00,"Bookez votre apres midi pour une formation GIT.
La première session a lieu le 19/04 
la 2eme le 22/05
merci!",S23
déjeuner,2018-02-05 13:00:00+01:00,2018-02-05 14:00:00+01:00,None,None
Point Admin Sys / Transfo num,2020-01-17 11:00:00+01:00,2020-01-17 12:00:00+01:00,None,None
Plénière/Restitution des résultats (10h à 10h30),2020-07-09 10:00:00+02:00,2020-07-09 10:45:00+02:00,None,None
Travail DS,2020-03-03 10:00:00+01:00,2020-03-03 11:30:00+01:00,None,None
Point Admin Sys Transfo Num,2020-04-22 09:30:00+02:00,2020-04-22 10:00:00+02:00,https://pad.enercoop.org/p/adminsys_transfonum_mg,None
point périmètre,2019-09-27 14:30:00+02:00,2019-09-27 15:30:00+02:00,None,None
Point covid 19 - CSE,2020-09-10 14:00:00+02:00,2020-09-10 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 10 sept. 2020 02:00 PM Paris
        Tous les 2 semaines le Jeudi
        10 sept. 2020 02:00 PM
        24 sept. 2020 02:00 PM
        8 oct. 2020 02:00 PM
        22 oct. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine : https://us02web.zoom.us/meeting/tZAvcu-urj0iGdRi8MHqm3SJ91CK2wsLHRoY/ics?icsToken=98tyKuGsrD4sHNSTuBqHRpwIAI_4M-7ziCFHjadvlUfIKzFeMTDcb7NhGeBoA_T4

Participer à la réunion Zoom
https://us02web.zoom.us/j/84256606830

ID de réunion : 842 5660 6830
Une seule touche sur l’appareil mobile
+12532158782,,84256606830# États-Unis d’Amérique (Tacoma)
+13017158592,,84256606830# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 842 5660 6830
Trouvez votre numéro local : https://us02web.zoom.us/u/kb8OWtBQF",None
Point covid 19 - CSE,2020-09-10 14:00:00+02:00,2020-09-10 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 10 sept. 2020 02:00 PM Paris
        Tous les 2 semaines le Jeudi
        10 sept. 2020 02:00 PM
        24 sept. 2020 02:00 PM
        8 oct. 2020 02:00 PM
        22 oct. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine : https://us02web.zoom.us/meeting/tZAvcu-urj0iGdRi8MHqm3SJ91CK2wsLHRoY/ics?icsToken=98tyKuGsrD4sHNSTuBqHRpwIAI_4M-7ziCFHjadvlUfIKzFeMTDcb7NhGeBoA_T4

Participer à la réunion Zoom
https://us02web.zoom.us/j/84256606830

ID de réunion : 842 5660 6830
Une seule touche sur l’appareil mobile
+12532158782,,84256606830# États-Unis d’Amérique (Tacoma)
+13017158592,,84256606830# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 842 5660 6830
Trouvez votre numéro local : https://us02web.zoom.us/u/kb8OWtBQF",None
Point covid 19 - CSE,2020-09-24 14:00:00+02:00,2020-09-24 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 10 sept. 2020 02:00 PM Paris
        Tous les 2 semaines le Jeudi
        10 sept. 2020 02:00 PM
        24 sept. 2020 02:00 PM
        8 oct. 2020 02:00 PM
        22 oct. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine : https://us02web.zoom.us/meeting/tZAvcu-urj0iGdRi8MHqm3SJ91CK2wsLHRoY/ics?icsToken=98tyKuGsrD4sHNSTuBqHRpwIAI_4M-7ziCFHjadvlUfIKzFeMTDcb7NhGeBoA_T4

Participer à la réunion Zoom
https://us02web.zoom.us/j/84256606830

ID de réunion : 842 5660 6830
Une seule touche sur l’appareil mobile
+12532158782,,84256606830# États-Unis d’Amérique (Tacoma)
+13017158592,,84256606830# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 842 5660 6830
Trouvez votre numéro local : https://us02web.zoom.us/u/kb8OWtBQF",None
Point covid 19 - CSE,2020-10-22 14:00:00+02:00,2020-10-22 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 10 sept. 2020 02:00 PM Paris
        Tous les 2 semaines le Jeudi
        10 sept. 2020 02:00 PM
        24 sept. 2020 02:00 PM
        8 oct. 2020 02:00 PM
        22 oct. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine : https://us02web.zoom.us/meeting/tZAvcu-urj0iGdRi8MHqm3SJ91CK2wsLHRoY/ics?icsToken=98tyKuGsrD4sHNSTuBqHRpwIAI_4M-7ziCFHjadvlUfIKzFeMTDcb7NhGeBoA_T4

Participer à la réunion Zoom
https://us02web.zoom.us/j/84256606830

ID de réunion : 842 5660 6830
Une seule touche sur l’appareil mobile
+12532158782,,84256606830# États-Unis d’Amérique (Tacoma)
+13017158592,,84256606830# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 842 5660 6830
Trouvez votre numéro local : https://us02web.zoom.us/u/kb8OWtBQF",None
Point covid 19 - CSE,2020-10-08 14:00:00+02:00,2020-10-08 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 10 sept. 2020 02:00 PM Paris
        Tous les 2 semaines le Jeudi
        10 sept. 2020 02:00 PM
        24 sept. 2020 02:00 PM
        8 oct. 2020 02:00 PM
        22 oct. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine : https://us02web.zoom.us/meeting/tZAvcu-urj0iGdRi8MHqm3SJ91CK2wsLHRoY/ics?icsToken=98tyKuGsrD4sHNSTuBqHRpwIAI_4M-7ziCFHjadvlUfIKzFeMTDcb7NhGeBoA_T4

Participer à la réunion Zoom
https://us02web.zoom.us/j/84256606830

ID de réunion : 842 5660 6830
Une seule touche sur l’appareil mobile
+12532158782,,84256606830# États-Unis d’Amérique (Tacoma)
+13017158592,,84256606830# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 842 5660 6830
Trouvez votre numéro local : https://us02web.zoom.us/u/kb8OWtBQF",None
Préparation Point Hebdo Collectivités,2016-11-22 15:00:00+01:00,2016-11-22 15:30:00+01:00,None,None
Point tableau,2018-04-09 10:00:00+02:00,2018-04-09 11:00:00+02:00,None,None
Call Tableau,2018-06-20 14:30:00+02:00,2018-06-20 15:00:00+02:00,None,None
Formation CNV,2018-09-24,2018-09-26,None,None
LF  Energy,2018-09-26 17:00:00+02:00,2018-09-26 18:00:00+02:00,None,None
Cercle de rémunération,2018-10-30 15:00:00+01:00,2018-10-30 17:00:00+01:00,None,None
Point Google Analytics,2019-04-29 16:00:00+02:00,2019-04-29 17:00:00+02:00,"Compréhension des différences de données entre l'interface GA et l'API de google analytics.
présentation
https://clood.enercoop.org/index.php/s/ybN5jWEwewJ4kj9",Salle 42
